title,area,detailplace,square,position,roomtype,price
整租·大华城东瀚 3室1厅 南,增城,朱村,75.0,南,3室1厅1卫,1900
整租·金雅苑 1室1厅 错层 北,海珠,滨江东,37.0,北,1室1厅1卫,2000
整租·广州融创文旅城商务公寓 1室1厅 东,花都,花城街,46.0,东,1室1厅1卫,1800
合租·金泽大厦 3居室 东南卧,天河,天河南,30.0,东,3室1厅1卫,3500
整租·珠江华景里 1室2厅 复式 西,天河,华景新城,44.0,西,1室2厅2卫,4300
整租·阳光城丽景半岛 3室2厅 南,南沙,进港大道,108.0,南,3室2厅2卫,2800
合租·金泽大厦 5居室 南卧,天河,天河南,30.0,南,5室0厅1卫,3400
合租·中山三院宿舍 3居室 东南卧,天河,石牌,30.0,东,3室0厅1卫,3180
合租·吉祥道 6居室 南卧,番禺,洛溪,20.0,南,6室0厅6卫,600
整租·广州融创文旅城商务公寓 1室1厅 西,花都,花城街,46.0,西,1室1厅1卫,1800
整租·番禺招商金山谷意库 1室1厅 南,番禺,金山谷,37.88,南,1室1厅1卫,1680
整租·富力东堤湾 2室1厅 东/西,越秀,杨箕,81.75,东,2室1厅1卫,6800
整租·奥园城市天地 2室1厅 南/北,番禺,汉溪长隆,48.0,南,2室1厅1卫,3800
整租·骏威锦东花园A区 4室2厅 南,花都,新区,188.0,南,4室2厅3卫,13000
整租·燕子岗路 1室1厅 东,海珠,江燕路,50.0,东,1室1厅1卫,2300
整租·三荣大厦 2室1厅 南,越秀,淘金,67.0,南,2室1厅1卫,4200
整租·品湖雅居 1室1厅 北,荔湾,流花站前,50.0,北,1室1厅1卫,2300
整租·越秀滨海隽城 3室1厅 南/北,南沙,金洲,89.0,南,3室1厅1卫,2200
整租·南沙金茂湾 5室2厅 南/北,南沙,明珠湾,245.0,南,5室2厅1卫,13000
整租·康乐园 3室1厅 南,番禺,市桥,86.0,南,3室1厅1卫,2950
整租·广州足球公园 2室2厅 南,番禺,钟村,67.28,南,2室2厅1卫,3500
合租·信基玥岛 3居室 西北卧,番禺,厦滘,30.0,西,3室2厅2卫,1900
整租·南沙湾石奥 1室1厅 南,南沙,南沙港,48.95,南,1室1厅1卫,2500
整租·大华城东瀚 3室1厅 南,增城,朱村,75.0,南,3室1厅1卫,1900
整租·金雅苑 1室1厅 错层 北,海珠,滨江东,37.0,北,1室1厅1卫,2000
整租·广州融创文旅城商务公寓 1室1厅 东,花都,花城街,46.0,东,1室1厅1卫,1800
合租·金泽大厦 3居室 东南卧,天河,天河南,30.0,东,3室1厅1卫,3500
整租·珠江华景里 1室2厅 复式 西,天河,华景新城,44.0,西,1室2厅2卫,4300
整租·阳光城丽景半岛 3室2厅 南,南沙,进港大道,108.0,南,3室2厅2卫,2800
合租·金泽大厦 5居室 南卧,天河,天河南,30.0,南,5室0厅1卫,3400
合租·中山三院宿舍 3居室 东南卧,天河,石牌,30.0,东,3室0厅1卫,3180
合租·吉祥道 6居室 南卧,番禺,洛溪,20.0,南,6室0厅6卫,600
整租·广州融创文旅城商务公寓 1室1厅 西,花都,花城街,46.0,西,1室1厅1卫,1800
整租·番禺招商金山谷意库 1室1厅 南,番禺,金山谷,37.88,南,1室1厅1卫,1680
整租·富力东堤湾 2室1厅 东/西,越秀,杨箕,81.75,东,2室1厅1卫,6800
整租·奥园城市天地 2室1厅 南/北,番禺,汉溪长隆,48.0,南,2室1厅1卫,3800
整租·骏威锦东花园A区 4室2厅 南,花都,新区,188.0,南,4室2厅3卫,13000
整租·燕子岗路 1室1厅 东,海珠,江燕路,50.0,东,1室1厅1卫,2300
整租·三荣大厦 2室1厅 南,越秀,淘金,67.0,南,2室1厅1卫,4200
整租·品湖雅居 1室1厅 北,荔湾,流花站前,50.0,北,1室1厅1卫,2300
整租·越秀滨海隽城 3室1厅 南/北,南沙,金洲,89.0,南,3室1厅1卫,2200
整租·南沙金茂湾 5室2厅 南/北,南沙,明珠湾,245.0,南,5室2厅1卫,13000
整租·绿地城凤语湾 4室2厅 南/北,黄埔,知识城,142.0,南,4室2厅2卫,3600
整租·合景天峻 1室1厅 北,黄埔,知识城,45.0,北,1室1厅1卫,1850
整租·保利天汇一期 3室2厅 南,天河,黄村,88.0,南,3室2厅2卫,6200
整租·招商臻园 2室1厅 南,增城,新塘北,75.0,南,2室1厅1卫,2200
整租·人盛巴厘天地 3室2厅 东北,从化,神岗镇,101.38,东,3室2厅1卫,1300
整租·越秀滨海汇 1室1厅 北,南沙,金洲,47.0,北,1室1厅0卫,1700
整租·芳村大道西 1室0厅 东,荔湾,滘口,28.0,东,1室0厅1卫,2180
整租·越秀滨海汇 1室1厅 北,南沙,金洲,47.0,北,1室1厅0卫,1700
整租·中交汇通中心 1室1厅 南,南沙,明珠湾,83.0,南,1室1厅1卫,2000
整租·璟泰大厦 2室1厅 东南,越秀,五羊新城,87.0,东,2室1厅1卫,8800
整租·美的江上沄启 2室1厅 北,南沙,明珠湾,97.0,北,2室1厅2卫,2000
整租·芳村大道西 1室1厅 南,荔湾,滘口,25.0,南,1室1厅1卫,1880
整租·富力悦禧花园 3室2厅 南,黄埔,开发东区,87.0,南,3室2厅1卫,2380
整租·中交汇通中心 1室1厅 南,南沙,明珠湾,48.0,南,1室1厅1卫,1600
整租·越秀滨海汇 1室1厅 北,南沙,金洲,90.0,北,1室1厅0卫,3100
整租·越秀滨海汇 1室1厅 北,南沙,金洲,90.0,北,1室1厅0卫,3100
整租·保利林语山庄 3室2厅 东,黄埔,科学城,123.33,东,3室2厅2卫,4000
整租·越秀滨海汇 1室1厅 北,南沙,金洲,47.0,北,1室1厅0卫,1700
合租·信基玥岛 3居室 西北卧,番禺,厦滘,30.0,西,3室2厅2卫,1900
整租·南沙湾石奥 1室1厅 南,南沙,南沙港,48.95,南,1室1厅1卫,2500
整租·大华城东瀚 3室1厅 南,增城,朱村,75.0,南,3室1厅1卫,1900
整租·金雅苑 1室1厅 错层 北,海珠,滨江东,37.0,北,1室1厅1卫,2000
整租·广州融创文旅城商务公寓 1室1厅 东,花都,花城街,46.0,东,1室1厅1卫,1800
合租·金泽大厦 3居室 东南卧,天河,天河南,30.0,东,3室1厅1卫,3500
整租·珠江华景里 1室2厅 复式 西,天河,华景新城,44.0,西,1室2厅2卫,4300
整租·阳光城丽景半岛 3室2厅 南,南沙,进港大道,108.0,南,3室2厅2卫,2800
合租·金泽大厦 5居室 南卧,天河,天河南,30.0,南,5室0厅1卫,3400
合租·中山三院宿舍 3居室 东南卧,天河,石牌,30.0,东,3室0厅1卫,3180
合租·吉祥道 6居室 南卧,番禺,洛溪,20.0,南,6室0厅6卫,600
整租·广州融创文旅城商务公寓 1室1厅 西,花都,花城街,46.0,西,1室1厅1卫,1800
整租·番禺招商金山谷意库 1室1厅 南,番禺,金山谷,37.88,南,1室1厅1卫,1680
整租·富力东堤湾 2室1厅 东/西,越秀,杨箕,81.75,东,2室1厅1卫,6800
整租·奥园城市天地 2室1厅 南/北,番禺,汉溪长隆,48.0,南,2室1厅1卫,3800
整租·骏威锦东花园A区 4室2厅 南,花都,新区,188.0,南,4室2厅3卫,13000
整租·燕子岗路 1室1厅 东,海珠,江燕路,50.0,东,1室1厅1卫,2300
整租·三荣大厦 2室1厅 南,越秀,淘金,67.0,南,2室1厅1卫,4200
整租·南航碧花园 3室2厅 南,花都,狮岭镇,150.0,南,3室2厅2卫,2250
整租·城投·首筑花园 3室2厅 南,南沙,横沥,104.0,南,3室2厅2卫,2500
整租·岭南新世界 1室1厅 南,白云,嘉禾望岗,12.0,南,1室1厅0卫,900
合租·永福路永福西约 4居室 南卧,越秀,黄花岗,20.0,南,4室0厅1卫,1580
整租·农林下横路 2室1厅 南,越秀,东山口,70.0,南,2室1厅1卫,7000
合租·美的江上沄启 2居室 西北卧,南沙,明珠湾,30.0,西,2室2厅2卫,1000
整租·公路局大院 3室2厅 南,天河,沙河,100.0,南,3室2厅1卫,5000
整租·侨怡苑 3室1厅 南,天河,体育中心,77.0,南,3室1厅1卫,4400
整租·碧桂园豪园林湖苑 3室1厅 北,增城,增城碧桂园,118.0,北,3室1厅2卫,1600
整租·物勘院住宅区 3室1厅 南,花都,旧区,52.05,南,3室1厅1卫,900
整租·御溪世家 3室2厅 南,增城,中新镇,86.8,南,3室2厅2卫,2000
整租·新港中路 2室1厅 西北,海珠,赤岗,53.0,西,2室1厅1卫,2700
整租·龙津世家 3室1厅 东南/南,荔湾,龙津,135.0,东,3室1厅2卫,10000
整租·保利南沙天汇 3室2厅 南,南沙,黄阁,94.0,南,3室2厅2卫,2200
整租·南沙珠江湾 4室2厅 南/北,南沙,南沙湾,145.0,南,4室2厅2卫,2700
整租·昌岗东路 1室0厅 南,海珠,昌岗,30.0,南,1室0厅1卫,1300
整租·碧桂园豪园翠湖苑 3室1厅 南,增城,增城碧桂园,92.0,南,3室1厅2卫,1500
整租·誉山国际13期誉璟公寓 1室1厅 北,增城,永宁,32.0,北,1室1厅1卫,880
整租·东方新世界 1室0厅 东,天河,天河公园,12.0,东,1室0厅0卫,1500
整租·美的江上沄启 3室2厅 西北,南沙,明珠湾,98.0,西,3室2厅2卫,2700
整租·龙湖双珑原著 4室2厅 南,黄埔,知识城,126.0,南,4室2厅2卫,6200
整租·富力金港城西区  3室2厅 南,花都,花东镇,111.0,南,3室2厅2卫,2248
title,area,detailplace,square,position,roomtype,price
整租·宝岗大道 3室2厅 南/北,海珠,宝岗,98.0,南,3室2厅1卫,3700
整租·骏逸湖畔花苑 4室2厅 南/北,从化,太平镇,170.0,南,4室2厅2卫,2800
整租·百灵路 1室1厅 北,越秀,盘福,25.0,北,1室1厅1卫,1400
整租·南沙金茂湾 2室1厅 西南,南沙,明珠湾,54.0,西,2室1厅2卫,2500
整租·实地常春藤 5室2厅 南/北,黄埔,黄埔永和,138.0,南,5室2厅2卫,2600
整租·盘福路 3室1厅 南,越秀,盘福,50.0,南,3室1厅1卫,3500
整租·荔湾新天地 2室1厅 南,荔湾,广钢新城,46.0,南,2室1厅1卫,4500
整租·正佳东方国际 1室1厅 南,越秀,淘金,210.0,南,1室1厅1卫,19500
整租·金地香山湖香汇花园 4室2厅 南,增城,永宁,128.0,南,4室2厅2卫,1900
整租·中冠大厦 1室1厅 东,越秀,五羊新城,35.0,东,1室1厅1卫,4100
整租·祥景花园B区 3室2厅 南,白云,黄石,103.0,南,3室2厅2卫,4500
整租·中冠大厦 1室1厅 西南,越秀,五羊新城,35.0,西,1室1厅1卫,4100
整租·晓港湾 1室1厅 东,海珠,东晓南,30.0,东,1室1厅1卫,1800
整租·西关海 1室0厅 东,荔湾,南岸路,13.0,东,1室0厅0卫,1000
整租·敏捷上城商务中心 3室1厅 东南,番禺,万博,90.0,东,3室1厅2卫,5800
整租·领峰园 3室2厅 南,天河,珠江新城中,160.0,南,3室2厅2卫,17800
title,area,detailplace,square,position,roomtype,price
整租·萝岗敏捷广场 2室2厅 东,黄埔,科学城,61.0,东,2室2厅1卫,2000
整租·广垦天河1号 1室1厅 北,天河,沙太南,36.0,北,1室1厅1卫,3500
整租·时代中国时代天韵 3室2厅 北,黄埔,知识城,115.0,北,3室2厅2卫,3500
整租·南沙金茂湾 3室2厅 东,南沙,明珠湾,97.0,东,3室2厅2卫,4470
整租·农林下路 1室1厅 东,越秀,东风东,38.89,东,1室1厅1卫,3200
整租·金碧新城 3室1厅 西南,白云,石井,88.0,西,3室1厅1卫,4000
整租·恒大阳光半岛 3室2厅 南,南沙,万顷沙,99.0,南,3室2厅2卫,1900
整租·五羊宿舍 3室1厅 南/北,天河,天河公园,65.0,南,3室1厅1卫,3600
整租·隆辉创意公馆  1室1厅 北,番禺,钟村,72.0,北,1室1厅1卫,2000
整租·南国花园 4室2厅 南/北,天河,珠江新城东,151.0,南,4室2厅2卫,13000
整租·大德路 1室0厅 北,越秀,解放南,30.0,北,1室0厅1卫,3000
整租·来福园 3室1厅 南,番禺,市桥,100.0,南,3室1厅1卫,2300
整租·沙园路(海珠) 1室1厅 东,海珠,沙园,38.0,东,1室1厅1卫,2200
整租·颐和雅轩 1室1厅 东南,越秀,小北,47.0,东,1室1厅1卫,4800
整租·侨怡苑 2室2厅 东/南,天河,体育中心,59.0,东,2室2厅1卫,3600
整租·恒大山水城 4室2厅 南,增城,中新镇,149.54,南,4室2厅2卫,2340
整租·城启荔港南湾 1室0厅 东,荔湾,南岸路,19.0,东,1室0厅0卫,1200
整租·粤海广场 1室1厅 东,番禺,万博,64.0,东,1室1厅1卫,4700
整租·东鸣轩 3室2厅 西北,越秀,农讲所,140.0,西,3室2厅2卫,10700
整租·宝岗大道 3室2厅 南/北,海珠,宝岗,98.0,南,3室2厅1卫,3700
整租·骏逸湖畔花苑 4室2厅 南/北,从化,太平镇,170.0,南,4室2厅2卫,2800
整租·百灵路 1室1厅 北,越秀,盘福,25.0,北,1室1厅1卫,1400
整租·南沙金茂湾 2室1厅 西南,南沙,明珠湾,54.0,西,2室1厅2卫,2500
整租·实地常春藤 5室2厅 南/北,黄埔,黄埔永和,138.0,南,5室2厅2卫,2600
整租·盘福路 3室1厅 南,越秀,盘福,50.0,南,3室1厅1卫,3500
整租·荔湾新天地 2室1厅 南,荔湾,广钢新城,46.0,南,2室1厅1卫,4500
整租·正佳东方国际 1室1厅 南,越秀,淘金,210.0,南,1室1厅1卫,19500
整租·金地香山湖香汇花园 4室2厅 南,增城,永宁,128.0,南,4室2厅2卫,1900
整租·中冠大厦 1室1厅 东,越秀,五羊新城,35.0,东,1室1厅1卫,4100
整租·祥景花园B区 3室2厅 南,白云,黄石,103.0,南,3室2厅2卫,4500
整租·中冠大厦 1室1厅 西南,越秀,五羊新城,35.0,西,1室1厅1卫,4100
整租·晓港湾 1室1厅 东,海珠,东晓南,30.0,东,1室1厅1卫,1800
整租·西关海 1室0厅 东,荔湾,南岸路,13.0,东,1室0厅0卫,1000
整租·敏捷上城商务中心 3室1厅 东南,番禺,万博,90.0,东,3室1厅2卫,5800
整租·领峰园 3室2厅 南,天河,珠江新城中,160.0,南,3室2厅2卫,17800
整租·时代风华 1室1厅 南,增城,新塘北,33.0,南,1室1厅1卫,1600
整租·人和丽景苑 4室4厅 西南,白云,人和,180.0,西,4室4厅2卫,6000
整租·天伦东时区 3室1厅 东,黄埔,黄埔区府,90.0,东,3室1厅1卫,3720
整租·越秀花苑大厦 1室0厅 西,越秀,小北,25.0,西,1室0厅1卫,2500
整租·暨南大学宿舍 1室1厅 南,天河,石牌,45.0,南,1室1厅1卫,3000
整租·时代南湾 4室2厅 南,南沙,南沙港,179.0,南,4室2厅3卫,4000
整租·富力东山新天地公寓 1室0厅 北,越秀,五羊新城,50.0,北,1室0厅1卫,5300
整租·增城万达广场 1室0厅 北,增城,增城区府,53.0,北,1室0厅1卫,1312
整租·禺秀园 3室2厅 南/北,番禺,市桥,117.0,南,3室2厅2卫,3150
整租·峰境园 5室2厅 复式 南/北,花都,北兴镇,206.0,南,5室2厅3卫,5800
整租·长寿西路 2室1厅 东,荔湾,西关,40.0,东,2室1厅1卫,1900
整租·中海橡园国际 1室0厅 北,海珠,工业大道北,12.5,北,1室0厅0卫,1000
整租·南沙金茂湾 2室2厅 南,南沙,明珠湾,85.0,南,2室2厅1卫,3700
整租·悠山时光 3室2厅 南,南沙,南沙港,110.0,南,3室2厅2卫,2100
整租·富力泉天下 2室1厅 东南,从化,温泉镇,84.0,东,2室1厅1卫,1500
整租·时代印象 3室2厅 南,从化,太平镇,88.0,南,3室2厅2卫,1500
整租·奥园国际中心 1室1厅 南,番禺,万博,149.0,南,1室1厅1卫,11000
整租·越秀国际总部广场 3室2厅 东,南沙,金洲,63.0,东,3室2厅2卫,2100
整租·奥园国际中心 1室1厅 南,番禺,万博,149.0,南,1室1厅1卫,11000
整租·淘金家园一期 2室1厅 东,越秀,淘金,95.0,东,2室1厅1卫,5800
整租·岭南新世界 1室0厅 北,白云,嘉禾望岗,12.5,北,1室0厅0卫,1000
整租·碧桂园海湾1号 2室2厅 东南,南沙,南沙港,76.0,东,2室2厅1卫,2000
整租·嘉御豪庭 5室2厅 南,增城,石滩镇,130.0,南,5室2厅2卫,1500
整租·富力天海湾 3室2厅 南,南沙,明珠湾,98.0,南,3室2厅1卫,2200
整租·城投·首筑花园 3室2厅 东南,南沙,横沥,104.0,东,3室2厅2卫,2500
整租·尚东阳光 2室2厅 南,增城,沙村,86.0,南,2室2厅1卫,900
整租·黄埔万科中心 1室1厅 南,黄埔,文冲,34.0,南,1室1厅1卫,3000
整租·岭南新世界 1室0厅 南,白云,嘉禾望岗,11.49,南,1室0厅0卫,1000
整租·金燕花园 3室2厅 北,天河,燕塘,98.0,北,3室2厅2卫,4300
整租·南天广场 2室1厅 北,天河,珠江新城西,74.25,北,2室1厅1卫,5800
整租·恒大山水郡 3室2厅 南,增城,中新镇,112.0,南,3室2厅2卫,1350
整租·奥园中环广场 1室1厅 北,南沙,金洲,142.0,北,1室1厅0卫,3280
整租·小北路 2室1厅 东南,越秀,小北,36.35,东,2室1厅1卫,3500
整租·万科东荟城 1室0厅 东南,黄埔,香雪,12.0,东,1室0厅0卫,400
整租·宝华路(荔湾) 1室0厅 东南,荔湾,西关,140.0,东,1室0厅0卫,20000
整租·体育路 3室2厅 南,花都,旧区,113.0,南,3室2厅1卫,1000
整租·尚雅苑 3室1厅 南/北,天河,天河南,74.1,南,3室1厅2卫,6300
整租·鹤亭新村 3室1厅 东,白云,太和,110.0,东,3室1厅1卫,1200
整租·敏捷绿湖首府一期 2室2厅 北,增城,石滩镇,80.0,北,2室2厅1卫,1000
整租·万科金色城品 4室2厅 南,番禺,沙湾,118.0,南,4室2厅2卫,6000
整租·越秀花苑大厦 1室0厅 西,越秀,小北,25.0,西,1室0厅1卫,2500
整租·暨南大学宿舍 1室1厅 南,天河,石牌,45.0,南,1室1厅1卫,3000
整租·时代南湾 4室2厅 南,南沙,南沙港,179.0,南,4室2厅3卫,4000
整租·富力东山新天地公寓 1室0厅 北,越秀,五羊新城,50.0,北,1室0厅1卫,5300
整租·增城万达广场 1室0厅 北,增城,增城区府,53.0,北,1室0厅1卫,1312
整租·禺秀园 3室2厅 南/北,番禺,市桥,117.0,南,3室2厅2卫,3150
整租·峰境园 5室2厅 复式 南/北,花都,北兴镇,206.0,南,5室2厅3卫,5800
整租·长寿西路 2室1厅 东,荔湾,西关,40.0,东,2室1厅1卫,1900
整租·中海橡园国际 1室0厅 北,海珠,工业大道北,12.5,北,1室0厅0卫,1000
整租·南沙金茂湾 2室2厅 南,南沙,明珠湾,85.0,南,2室2厅1卫,3700
整租·悠山时光 3室2厅 南,南沙,南沙港,110.0,南,3室2厅2卫,2100
整租·富力泉天下 2室1厅 东南,从化,温泉镇,84.0,东,2室1厅1卫,1500
整租·时代印象 3室2厅 南,从化,太平镇,88.0,南,3室2厅2卫,1500
整租·奥园国际中心 1室1厅 南,番禺,万博,149.0,南,1室1厅1卫,11000
整租·越秀国际总部广场 3室2厅 东,南沙,金洲,63.0,东,3室2厅2卫,2100
整租·奥园国际中心 1室1厅 南,番禺,万博,149.0,南,1室1厅1卫,11000
整租·淘金家园一期 2室1厅 东,越秀,淘金,95.0,东,2室1厅1卫,5800
整租·岭南新世界 1室0厅 北,白云,嘉禾望岗,12.5,北,1室0厅0卫,1000
整租·鹅潭汇·SOHO 1室1厅 东南,荔湾,滘口,50.0,东,1室1厅1卫,1600
整租·越秀花苑大厦 1室0厅 西,越秀,小北,25.0,西,1室0厅1卫,2500
整租·暨南大学宿舍 1室1厅 南,天河,石牌,45.0,南,1室1厅1卫,3000
整租·时代南湾 4室2厅 南,南沙,南沙港,179.0,南,4室2厅3卫,4000
整租·富力东山新天地公寓 1室0厅 北,越秀,五羊新城,50.0,北,1室0厅1卫,5300
整租·增城万达广场 1室0厅 北,增城,增城区府,53.0,北,1室0厅1卫,1312
整租·禺秀园 3室2厅 南/北,番禺,市桥,117.0,南,3室2厅2卫,3150
整租·峰境园 5室2厅 复式 南/北,花都,北兴镇,206.0,南,5室2厅3卫,5800
整租·长寿西路 2室1厅 东,荔湾,西关,40.0,东,2室1厅1卫,1900
整租·中海橡园国际 1室0厅 北,海珠,工业大道北,12.5,北,1室0厅0卫,1000
整租·南沙金茂湾 2室2厅 南,南沙,明珠湾,85.0,南,2室2厅1卫,3700
整租·悠山时光 3室2厅 南,南沙,南沙港,110.0,南,3室2厅2卫,2100
整租·富力泉天下 2室1厅 东南,从化,温泉镇,84.0,东,2室1厅1卫,1500
整租·时代印象 3室2厅 南,从化,太平镇,88.0,南,3室2厅2卫,1500
整租·奥园国际中心 1室1厅 南,番禺,万博,149.0,南,1室1厅1卫,11000
整租·越秀国际总部广场 3室2厅 东,南沙,金洲,63.0,东,3室2厅2卫,2100
整租·奥园国际中心 1室1厅 南,番禺,万博,149.0,南,1室1厅1卫,11000
整租·淘金家园一期 2室1厅 东,越秀,淘金,95.0,东,2室1厅1卫,5800
整租·岭南新世界 1室0厅 北,白云,嘉禾望岗,12.5,北,1室0厅0卫,1000
整租·鹅潭汇·SOHO 1室1厅 东南,荔湾,滘口,50.0,东,1室1厅1卫,1600
整租·鹅潭汇·SOHO 1室1厅 东南,荔湾,滘口,50.0,东,1室1厅1卫,1600
整租·侨林苑 3室1厅 南/北,天河,林和,115.0,南,3室1厅2卫,6500
整租·中山三路 3室1厅 东,越秀,农讲所,78.0,东,3室1厅1卫,4500
整租·壹诚大厦 1室1厅 南,荔湾,东塱,25.0,南,1室1厅1卫,2200
整租·江南大道中 1室1厅 南,海珠,江南大道中,38.0,南,1室1厅1卫,1800
整租·碧桂园凤凰城凤雅苑 6室2厅 南,增城,凤凰城,515.0,南,6室2厅4卫,25000
整租·黄华路 2室1厅 东/南,越秀,建设路,60.0,东,2室1厅1卫,3500
